acc,gamma,graph,mse_naive,mse_our,rate,seed
0.98,0.05,BA_N_100_M_11,0.7120705761439068,0.1356836012040106,27,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,27,33
0.99,0.05,BA_N_100_M_11,0.7082077142161769,0.1,27,34
0.99,0.05,BA_N_100_M_11,0.7107158333142148,0.1,27,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,27,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,27,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,27,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,27,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,29,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,29,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,29,32
0.99,0.05,BA_N_100_M_11,0.7044591275895868,0.1,29,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,29,34
0.99,0.05,BA_N_100_M_11,0.7107158333142148,0.1,29,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,29,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,29,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,29,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,29,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,31,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,31,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,31,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,31,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,31,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,31,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,31,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,31,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,31,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,31,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,33,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,33,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,33,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,33,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,33,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,33,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,33,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,33,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,33,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,33,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,35,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,35,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,35,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,35,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,35,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,35,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,35,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,35,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,35,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,35,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,37,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,37,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,37,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,37,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,37,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,37,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,37,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,37,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,37,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,37,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,39,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,39,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,39,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,39,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,39,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,39,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,39,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,39,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,39,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,39,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,41,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,41,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,41,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,41,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,41,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,41,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,41,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,41,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,41,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,41,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,43,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,43,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,43,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,43,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,43,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,43,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,43,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,43,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,43,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,43,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,45,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,45,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,45,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,45,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,45,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,45,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,45,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,45,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,45,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,45,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,47,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,47,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,47,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,47,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,47,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,47,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,47,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,47,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,47,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,47,39
1.0,0.05,BA_N_100_M_11,0.7036188087637243,0.0,49,30
1.0,0.05,BA_N_100_M_11,0.7071550428302252,0.0,49,31
1.0,0.05,BA_N_100_M_11,0.7111655580326749,0.0,49,32
1.0,0.05,BA_N_100_M_11,0.7115213717410614,0.0,49,33
1.0,0.05,BA_N_100_M_11,0.7045899909622553,0.0,49,34
1.0,0.05,BA_N_100_M_11,0.7122774866200258,0.0,49,35
1.0,0.05,BA_N_100_M_11,0.7175538867475298,0.0,49,36
1.0,0.05,BA_N_100_M_11,0.7069755544686528,0.0,49,37
1.0,0.05,BA_N_100_M_11,0.7054543456403597,0.0,49,38
1.0,0.05,BA_N_100_M_11,0.708457725202822,0.0,49,39
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,30
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,31
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,32
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,33
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,34
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,35
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,36
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,37
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,38
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,1,39
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,30
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,31
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,32
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,33
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,34
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,35
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,36
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,37
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,38
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,3,39
0.0,0.1,BA_N_100_M_11,0.6111111111111112,1.0,5,30
0.0,0.1,BA_N_100_M_11,0.7532135993422494,1.0,5,31
0.0,0.1,BA_N_100_M_11,0.6076340849552719,1.0,5,32
0.0,0.1,BA_N_100_M_11,0.738049158757194,1.0,5,33
0.0,0.1,BA_N_100_M_11,0.6294874778585192,0.9826297494426861,5,34
0.0,0.1,BA_N_100_M_11,0.2972972972972973,1.0,5,35
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,5,36
0.0,0.1,BA_N_100_M_11,0.6456537898601761,0.9846777692401112,5,37
0.5,0.1,BA_N_100_M_11,-1.0,-1.0,5,38
0.0,0.1,BA_N_100_M_11,0.3793103448275862,1.0,5,39
0.0,0.1,BA_N_100_M_11,0.5177382852495785,0.7989586336940491,7,30
0.0,0.1,BA_N_100_M_11,0.45744847188665766,0.7281195492321973,7,31
0.01639344262295082,0.1,BA_N_100_M_11,0.5321647677333458,0.7540654245592264,7,32
0.0,0.1,BA_N_100_M_11,0.5462681084980486,0.7952508724022984,7,33
0.0,0.1,BA_N_100_M_11,0.531084992428371,0.8057403897010282,7,34
0.0,0.1,BA_N_100_M_11,0.5159300412453757,0.7814005873739909,7,35
0.0,0.1,BA_N_100_M_11,0.49431568811058335,0.7311450890658457,7,36
0.0,0.1,BA_N_100_M_11,0.5087691575819244,0.7857370343087685,7,37
0.0,0.1,BA_N_100_M_11,0.4352661392310119,0.7708952541156707,7,38
0.0,0.1,BA_N_100_M_11,0.3829963929621067,0.6967494535029836,7,39
0.16,0.1,BA_N_100_M_11,0.4115837448712625,0.5962531677095757,9,30
0.16,0.1,BA_N_100_M_11,0.4275430702164317,0.5902064279827968,9,31
0.18,0.1,BA_N_100_M_11,0.43297658357399865,0.5917311855048492,9,32
0.16161616161616163,0.1,BA_N_100_M_11,0.4099727041320931,0.5860964796535814,9,33
0.23,0.1,BA_N_100_M_11,0.42551684869379797,0.5960243054315508,9,34
0.2222222222222222,0.1,BA_N_100_M_11,0.4426184200257913,0.60492392867748,9,35
0.14,0.1,BA_N_100_M_11,0.4069869842329384,0.5907120934647399,9,36
0.17346938775510204,0.1,BA_N_100_M_11,0.4063513727657451,0.5870014961999187,9,37
0.19,0.1,BA_N_100_M_11,0.37901250872774045,0.5807678427939158,9,38
0.23232323232323232,0.1,BA_N_100_M_11,0.42012919381089575,0.5922175382927372,9,39
0.2,0.1,BA_N_100_M_11,0.46064209592177685,0.6107723598126346,11,30
0.22,0.1,BA_N_100_M_11,0.46534693834722934,0.6222964848991513,11,31
0.21,0.1,BA_N_100_M_11,0.4446986967071342,0.5969422646933298,11,32
0.2,0.1,BA_N_100_M_11,0.4429782518875597,0.5984457716688178,11,33
0.21,0.1,BA_N_100_M_11,0.4583855190607341,0.6013746397739501,11,34
0.23,0.1,BA_N_100_M_11,0.3922522324193651,0.5587437820420662,11,35
0.2,0.1,BA_N_100_M_11,0.4302334662628499,0.5796024040585849,11,36
0.18,0.1,BA_N_100_M_11,0.46719271674255936,0.6066331581475799,11,37
0.19,0.1,BA_N_100_M_11,0.4302627303260551,0.5955615042600074,11,38
0.17,0.1,BA_N_100_M_11,0.4452473401490729,0.6074745401724961,11,39
0.68,0.1,BA_N_100_M_11,0.5066943936838785,0.385306036825982,13,30
0.66,0.1,BA_N_100_M_11,0.47439536975403956,0.36707803063974864,13,31
0.69,0.1,BA_N_100_M_11,0.5550871354432192,0.4178405582485033,13,32
0.7,0.1,BA_N_100_M_11,0.556781503773871,0.42028099605880304,13,33
0.71,0.1,BA_N_100_M_11,0.5040418687874433,0.3702554316224322,13,34
0.7,0.1,BA_N_100_M_11,0.527348193321904,0.3931469986004876,13,35
0.65,0.1,BA_N_100_M_11,0.5088756850979248,0.3827658505389773,13,36
0.65,0.1,BA_N_100_M_11,0.5163350074194346,0.40509529524355525,13,37
0.66,0.1,BA_N_100_M_11,0.48476424730112505,0.37156043319194865,13,38
0.71,0.1,BA_N_100_M_11,0.49302734672657655,0.3628087632050864,13,39
0.67,0.1,BA_N_100_M_11,0.604219890326282,0.40654918707727633,15,30
0.57,0.1,BA_N_100_M_11,0.5558093925067938,0.46555310008543926,15,31
0.68,0.1,BA_N_100_M_11,0.6406175889376104,0.39112701116444976,15,32
0.64,0.1,BA_N_100_M_11,0.5714334569008676,0.4579451319772869,15,33
0.58,0.1,BA_N_100_M_11,0.5411764008212088,0.48357416244251306,15,34
0.6,0.1,BA_N_100_M_11,0.5812768746471527,0.44330678313402594,15,35
0.63,0.1,BA_N_100_M_11,0.5847866377820838,0.4674703682253617,15,36
0.62,0.1,BA_N_100_M_11,0.5926331638434951,0.4532315537398981,15,37
0.66,0.1,BA_N_100_M_11,0.5983291102176818,0.42512834988124293,15,38
0.65,0.1,BA_N_100_M_11,0.6150627312278556,0.421610561341591,15,39
0.72,0.1,BA_N_100_M_11,0.6267946141040011,0.3943581927763475,17,30
0.81,0.1,BA_N_100_M_11,0.6667382073089462,0.3749514255895795,17,31
0.76,0.1,BA_N_100_M_11,0.6334102473600426,0.3965507901466372,17,32
0.8,0.1,BA_N_100_M_11,0.6431771425775167,0.3737543023021529,17,33
0.79,0.1,BA_N_100_M_11,0.6499403352404666,0.35516922820750857,17,34
0.8,0.1,BA_N_100_M_11,0.6314623171087529,0.35414424197599614,17,35
0.76,0.1,BA_N_100_M_11,0.6562890738046746,0.3615856003502927,17,36
0.79,0.1,BA_N_100_M_11,0.6357872857205047,0.3772412490505891,17,37
0.75,0.1,BA_N_100_M_11,0.6366730649629618,0.4061518455815947,17,38
0.79,0.1,BA_N_100_M_11,0.6146653370765819,0.41995930985590824,17,39
0.91,0.1,BA_N_100_M_11,0.699550692314863,0.2701253021580557,19,30
0.87,0.1,BA_N_100_M_11,0.6912798648051611,0.3055028067805713,19,31
0.89,0.1,BA_N_100_M_11,0.667363211403037,0.30172958611762873,19,32
0.92,0.1,BA_N_100_M_11,0.6775465634394057,0.27101716321896335,19,33
0.82,0.1,BA_N_100_M_11,0.6492376263466908,0.3744569124153214,19,34
0.92,0.1,BA_N_100_M_11,0.689541287607793,0.27395188570076734,19,35
0.92,0.1,BA_N_100_M_11,0.7062302274131838,0.25011647586691843,19,36
0.93,0.1,BA_N_100_M_11,0.6874450449483858,0.24732559168718862,19,37
0.82,0.1,BA_N_100_M_11,0.6608621166069529,0.3459283631712768,19,38
0.89,0.1,BA_N_100_M_11,0.6527372628798239,0.30976660114848437,19,39
0.93,0.1,BA_N_100_M_11,0.6833058662537816,0.24884586682739732,21,30
0.91,0.1,BA_N_100_M_11,0.6840445546425851,0.28176247292557005,21,31
0.95,0.1,BA_N_100_M_11,0.6925534268262984,0.21812410458268935,21,32
0.91,0.1,BA_N_100_M_11,0.6892454798459096,0.28887082092026783,21,33
0.93,0.1,BA_N_100_M_11,0.6845548410301234,0.2533736501179428,21,34
0.98,0.1,BA_N_100_M_11,0.7002971805045798,0.1414213562373095,21,35
0.95,0.1,BA_N_100_M_11,0.7133609224327643,0.21056268954189936,21,36
0.93,0.1,BA_N_100_M_11,0.6892680938840006,0.25548517225328093,21,37
0.96,0.1,BA_N_100_M_11,0.6906741421147832,0.19447153891232183,21,38
0.94,0.1,BA_N_100_M_11,0.7043929194649154,0.22992944939165488,21,39
0.97,0.1,BA_N_100_M_11,0.7011837197830773,0.1627963702912274,23,30
0.99,0.1,BA_N_100_M_11,0.7031030997555991,0.1,23,31
0.97,0.1,BA_N_100_M_11,0.7030782945693625,0.17320508075688773,23,32
