acc,gamma,graph,mse_naive,mse_our,rate,seed
0.0,0.1,WS_N_100_K_30_P_0.2,0.36666666666666664,1.0,5,27
0.0,0.1,WS_N_100_K_30_P_0.2,0.3289028292978566,0.9676612337138651,5,28
0.0,0.1,WS_N_100_K_30_P_0.2,0.33852406645191907,0.9639746914653243,5,29
0.0547945205479452,0.1,WS_N_100_K_30_P_0.2,0.22192135897845483,0.6750235042599905,7,20
0.0,0.1,WS_N_100_K_30_P_0.2,0.24304972427711452,0.8350763715746512,7,21
0.056338028169014086,0.1,WS_N_100_K_30_P_0.2,0.2095910912690041,0.6823307424486255,7,22
0.0,0.1,WS_N_100_K_30_P_0.2,0.19845060651678295,0.734087758160227,7,23
0.07142857142857142,0.1,WS_N_100_K_30_P_0.2,0.2179575567109372,0.6848427182340968,7,24
0.0,0.1,WS_N_100_K_30_P_0.2,0.201888759590112,0.7656794198313014,7,25
0.028169014084507043,0.1,WS_N_100_K_30_P_0.2,0.20816508078794402,0.6855025268463459,7,26
0.017857142857142856,0.1,WS_N_100_K_30_P_0.2,0.2110388785641945,0.7514892375331298,7,27
0.029411764705882353,0.1,WS_N_100_K_30_P_0.2,0.2150205611886791,0.7008043053704097,7,28
0.05714285714285714,0.1,WS_N_100_K_30_P_0.2,0.22388493691876626,0.6871590439815186,7,29
0.26,0.1,WS_N_100_K_30_P_0.2,0.3182855163417065,0.6103508905906894,9,20
0.3,0.1,WS_N_100_K_30_P_0.2,0.3237697549430828,0.6084918599354667,9,21
0.27,0.1,WS_N_100_K_30_P_0.2,0.3119049145464975,0.6199657527461782,9,22
0.32,0.1,WS_N_100_K_30_P_0.2,0.32853562679288223,0.6124281793423262,9,23
0.29,0.1,WS_N_100_K_30_P_0.2,0.3169213472123819,0.6037653596674097,9,24
0.25,0.1,WS_N_100_K_30_P_0.2,0.31977988753607445,0.6174692630834221,9,25
0.31,0.1,WS_N_100_K_30_P_0.2,0.3170410378664269,0.603116246978361,9,26
0.32,0.1,WS_N_100_K_30_P_0.2,0.3152888467427959,0.607561266956102,9,27
